animal,genre,views,likes,like_rate,dur,upload,channel,subs,title,hook,ai_made,url
牛羊豬農場,可愛日常,98356026,980873,1.0,11,2022-04-25,Harman Diary Farm,162000,#cow #cowbaby #cute #shorts #cowfarm,小牛犢近距離萌樣,False,https://www.youtube.com/shorts/-fvELEBp-Ws
牛羊豬農場,搞笑意外,98205325,411934,0.42,9,2025-05-06,Jaman Vlogs BD,297000,Cow videos 432😅 #shortsvideo #funnyshorts #funny #cowGoru #cowcow #funnycow #animals,牛突然來這一招笑翻,False,https://www.youtube.com/shorts/iPfvo_4IpQY
牛羊豬農場,可愛日常,97392039,447129,0.46,10,2025-04-30,Animals Lover Rifat ,660000,cow Lovers new short video 👌🔥#cow #animals #shorts #viralvideo #foryou #2025,愛牛人必看的畫面,False,https://www.youtube.com/shorts/KE8ttdAL-0A
牛羊豬農場,ASMR療癒,97081260,364274,0.38,9,2024-12-25,Veterinary Training  Cow Disease and Treatment ,1010000,Cow mooing sound#animal sound#cattle Moo sound,純正牛叫聲一聽入迷,False,https://www.youtube.com/shorts/wahTol6FULk
牛羊豬農場,知識科普,95284491,1176143,1.23,10,2022-08-24,Mini Cows,2040000,Miniature Punganuru Cattle # Below 10inc height # Just Born Babi Punganuru #nadipathy Goshala,不到 10 吋高的迷你牛,False,https://www.youtube.com/shorts/xlhKDCNm6b8
牛羊豬農場,可愛日常,88016045,,,31,2025-08-26,Loula's Little Nursery,585000,www.loulaslittlenursery.co.uk 💛 #babyanimals #minipig #piglet #babypig #micropig #animals #pig,迷你小豬崽超級療癒,False,https://www.youtube.com/shorts/d1iVpk-kZfY
牛羊豬農場,搞笑意外,81818771,369453,0.45,5,2024-10-07,Kailash_vlog_YT,92500,Cow 🐂 video #animals #comedy #funny #cow #cartoon,牛的爆笑瞬間,False,https://www.youtube.com/shorts/9WiKxjuoeGI
牛羊豬農場,可愛日常,73266137,269838,0.37,8,2025-06-22,Jmk Vet,41200,Cow videos || trending reels || #cow #animals #reels,牛牛的日常畫面,False,https://www.youtube.com/shorts/AOyxyJ5fgkQ
牛羊豬農場,救援感人,73182329,1663768,2.27,60,2024-10-26,FADY Fily,7340000,This man adopted a cute little piglet and raised it with love #animalshorts #shortvideo,男子收養小豬用愛養大,False,https://www.youtube.com/shorts/eWsczRW1Cok
牛羊豬農場,搞笑意外,71389257,355687,0.5,8,2024-03-01,Find A Beauty,563000,Joke with cow #shorts,跟牛開玩笑的下場,False,https://www.youtube.com/shorts/N4RChEyuldo
牛羊豬農場,可愛日常,68662423,398713,0.58,8,2024-08-21,30th Parallel North Farm,368000,Show it to the cutest person #goat #cuteanimal #babylamb #cutefarmanimal #cute #animals,把小羊拿給最可愛的人看,False,https://www.youtube.com/shorts/nNFzkpIM4OA
牛羊豬農場,其他,66786878,,,19,2024-04-11,By Labeeq,86300,Pig Life in China #china #wildpig,中國的豬過著什麼生活,False,https://www.youtube.com/shorts/FYbd95sRYa0
牛羊豬農場,救援感人,66048543,636661,0.96,60,2025-10-17,Paws & Hearts,5260000,Pig Rescue #animals #lovestory #cute #pets#pig #rescue #love #wildliferescue #funny,受困小豬的獲救全程,False,https://www.youtube.com/shorts/dePMOdhp9m8
牛羊豬農場,搞笑意外,64662935,648165,1.0,25,2022-05-13,Vfx Mantu Barman,8570000,"May 13, 2022 Funny video - train & man vs cow",火車前的男人和牛對決,True,https://www.youtube.com/shorts/pG3DEtLTykU
牛羊豬農場,可愛日常,64001028,1843755,2.88,28,2023-07-14,The Husky Fam,2200000,Baby cow chooses her forever name! #shorts,小牛自己選定一生的名字,False,https://www.youtube.com/shorts/cUCMLdxPxig
牛羊豬農場,其他,62825691,245890,0.39,6,2025-05-30,53FAMiLYBAZAR,54300,kurbani Guru 😭😭😭 qurbani Mubarak #cow #tiktok #shortsfeed #shorts #viral #voice #islam #ytshorts,宰牲節前的牛讓人不捨,False,https://www.youtube.com/shorts/gxUbtthXcaE
牛羊豬農場,搞笑意外,62396388,645576,1.03,9,2022-08-26,Mahadeva Reddy Bull's👑,501000,khillar cow jump like horse 🐎💥.#subscribe,這頭牛跳得像馬一樣高,False,https://www.youtube.com/shorts/QTULxKTMaL8
牛羊豬農場,可愛日常,61580586,235763,0.38,8,2025-07-13,pet vlogs by chandu,52400,#babycow​ #shortsfeed​ #calf​ #shortvideo​ #cow​ #ytshorts​ #cowvideos​ #shorts​ #cowvideo​,小牛犢的萌樣近距離看,False,https://www.youtube.com/shorts/Qc-DUAfhhlU
牛羊豬農場,知識科普,61414317,2389972,3.89,19,2023-07-15,TyAmongAnimals,2470000,Why are Haus’ horns so big?!? #animals #coolanimals #animalfacts #learnaboutanimals,牠的角為什麼這麼大？,False,https://www.youtube.com/shorts/aK9RAzcJSVc
牛羊豬農場,音樂舞蹈,58906890,220804,0.37,5,2025-09-04,Little Neni,354000,Baby and cow dancing #ai #aidance #baby #cow,寶寶跟牛一起跳舞,True,https://www.youtube.com/shorts/yNsO7bYmzD8
牛羊豬農場,可愛日常,57931130,,,16,2025-05-18,Ak Ultra,18800000,Uh 🐮 Loving Favourite Cow 😍|,最愛撒嬌的那頭牛,False,https://www.youtube.com/shorts/QEGp5vSwdmM
牛羊豬農場,可愛日常,57354201,602127,1.05,60,2025-05-02,Animal.wonderlands,148000,Farm kids#animal#animallover#farm#farmlife#kids #fyp,農場裡的小小動物們,False,https://www.youtube.com/shorts/cPJ6NLT6Fbg
牛羊豬農場,搞笑意外,56523086,436738,0.77,6,2023-07-03,keshav ki masti,942000,short#cow#vairal chiladcow video #cow chilad masti vairal video #cow chilad vairal,這頭牛玩瘋了,False,https://www.youtube.com/shorts/0KiXMSnBBso
牛羊豬農場,可愛日常,55493404,252492,0.45,13,2025-06-07,2N Shorts,6200000,rezoo ki cow 🐄 videos,Rezoo 家的那頭牛,False,https://www.youtube.com/shorts/vqO3Gr3S2dE
牛羊豬農場,搞笑意外,55039994,600555,1.09,56,2025-01-10,SmolWild,938000,Funny pig 🐖 #funny #funnyanimls #funnyshorts #pets #aniamls #cute #fyp,這隻豬的爆笑日常,False,https://www.youtube.com/shorts/LI4hsCTlnww
牛羊豬農場,其他,52946426,309599,0.58,10,2024-09-11,Karachi cow mandi ,73800,#cow videos /cow mandi  2026#shortvideo#  cow 2026 #cow #funny video malir mandi 2026 gay,牛市場上超猛巨牛登場,False,https://www.youtube.com/shorts/6eg3NOCmP7c
牛羊豬農場,搞笑意外,51570052,212881,0.41,9,2025-09-02,Arun Sharma22,1340000,Bhaiya wo dekho cow 🐮🥰 #shortvideo #viralvideo #shortsfeed,哥你看那頭牛在幹嘛,False,https://www.youtube.com/shorts/0nSmiwyGGnQ
牛羊豬農場,搞笑意外,51155362,215209,0.42,8,2024-11-12,SonaMoni TV,390000,Cow fashion show | Cow Videos | TikTok Cow Funny Video 2025 | Cute Baby Cow Funny Video #Short,小牛走秀比誰最可愛,False,https://www.youtube.com/shorts/gxp8NvSHCHI
牛羊豬農場,搞笑意外,50948531,62145,0.12,5,2025-07-11,Modern life,51700,"boo absurd video, original video, funny roast pig, rural joy, share interesting videos",鄉下烤豬的荒謬名場面,False,https://www.youtube.com/shorts/cOAl7W9xwck
牛羊豬農場,寵物與人互動,50179149,365538,0.73,22,2025-08-21,MR TUSHAAN,1280000,Man Caring for Cows with Love #shortsvideo,男人用愛照顧他的牛,False,https://www.youtube.com/shorts/RcopYepdTXc
兔鼠倉鼠,可愛日常,398705555,2429899,0.61,15,2023-02-03,Animal Planet 兔子,1730000,"RABBIT MOM 🐇🐰 you can't guess how many to go in, Videos Cute moment you never know before #yt #625",猜猜兔媽媽窩裡有幾隻,False,https://www.youtube.com/shorts/BCmalakiIXQ
兔鼠倉鼠,挑戰實驗,324250633,11799335,3.64,48,2022-03-07,NichLmao,42100000,DISNEY WORLD vs PET SQUIRREL (left or right) #shorts,迪士尼 vs 寵物松鼠，選左還右,False,https://www.youtube.com/shorts/1pv_WJ4Z-Jg
兔鼠倉鼠,可愛日常,283375319,2802835,0.99,7,2023-05-02,Chipmunksandfriends,1230000,Chipmunk N Long peanut! 😁🐿 #tiktokviral,花栗鼠遇上超長花生,False,https://www.youtube.com/shorts/H7thlIdUACs
兔鼠倉鼠,可愛日常,186619341,2093014,1.12,13,2023-01-27,Animal Planet 兔子,1730000,"RABBIT MOM 🐇🐰 you can't guess how many to go in, Videos Cute moment you never know before #yt #604",兔媽窩裡到底藏了幾隻,False,https://www.youtube.com/shorts/cW7Qbzw0joo
兔鼠倉鼠,可愛日常,175313557,1466280,0.84,9,2021-11-27,Animal Planet 兔子,1730000,"RABBIT, OMG Animals SOO Cute! AWW Cute baby animals, CUTEST moment of the Animal Planet 兔子 #573",小兔子可愛到讓人尖叫,False,https://www.youtube.com/shorts/1uSopbywEV8
兔鼠倉鼠,知識科普,174137444,281097,0.16,6,2025-06-22,Rabbit Life vlog,88700,rabbit giving birth to eggs #animals #cute #pig #kitten #babyanimals #funnycute #rabbitgivingbirth,兔子生出來的像蛋一樣,False,https://www.youtube.com/shorts/MjHX15HZAd4
兔鼠倉鼠,知識科普,166831389,3494315,2.09,39,2024-02-19,King HosS,1690000,Rabbit Growth - Baby Animals 1 To 16 Days,兔寶寶 16 天長這麼大,False,https://www.youtube.com/shorts/6wMyN2suqiU
兔鼠倉鼠,可愛日常,159400027,4685315,2.94,23,2023-05-13,Chipmunks of TikTok,1060000,"Behold the super cheek powers of Boris, fill the cheeks #shorts #boris #chipmunks",花栗鼠塞爆頰囊的超能力,False,https://www.youtube.com/shorts/iHn7mJtwAh0
兔鼠倉鼠,挑戰實驗,156248556,412966,0.26,6,2026-05-24,ANYA KOVA,26600000,OMG Can Player escape from the Hamster?,你逃得出倉鼠迷宮嗎,False,https://www.youtube.com/shorts/5ZBctNaCmDA
兔鼠倉鼠,搞笑意外,140486174,681639,0.49,6,2025-04-02,FAUNATZ,390000,"Hamster: ‘I got this, guys!’ 🐹🔥😆",倉鼠自信說我可以,False,https://www.youtube.com/shorts/tE7AOck_oj4
兔鼠倉鼠,知識科普,97070591,1359227,1.4,11,2025-05-07,Science Explained,1300000,This is how a hamster gets an eye drop,倉鼠怎麼點眼藥水？,False,https://www.youtube.com/shorts/0oiXbJDI3D8
兔鼠倉鼠,知識科普,95457454,367472,0.38,14,2025-07-25,兔子警官,12600000,What do rabbits eat?#Short #Officer Rabbit #angel,兔子到底吃什麼？,False,https://www.youtube.com/shorts/lqY5PzSrI4g
兔鼠倉鼠,知識科普,93588306,1133111,1.21,25,2018-11-16,Shannon The Wildlife Vet,129000,Cuterebra removal from a squirrel,松鼠皮下的寄生蟲被夾出,False,https://www.youtube.com/shorts/tHNo--Uuegk
兔鼠倉鼠,其他,90761526,297701,0.33,6,2025-02-04,Wisdom Pouchannel,10000000,Catch And Transfer A Squirrel To The Cage,徒手抓松鼠關進籠子,False,https://www.youtube.com/shorts/LCljRgeYJOI
兔鼠倉鼠,劇情反轉,85177507,2297614,2.7,57,2024-05-10,cute cat plus,524000,"Fight for daddy, 🐰🆚🐶revenge #cute #rabbit #cat       #dog #shorts",兔子對狗展開爭寵復仇,True,https://www.youtube.com/shorts/AOPZjESSlBA
兔鼠倉鼠,搞笑意外,84688825,392600,0.46,20,2025-06-22,Ruhul Shorts,11600000,Rabbit Ko to chapri colour kardya,兔子被染成浮誇的顏色,False,https://www.youtube.com/shorts/s1ftGQqqppk
兔鼠倉鼠,可愛日常,83673685,1213879,1.45,9,2023-04-23,Subscribe me,7200000,Rabbit Cute And Me   April 2023 Part  273 #giangpi #tiktok #rabbit #viral,跟兔子相處的可愛日常,False,https://www.youtube.com/shorts/jcBC6Kkwvsw
兔鼠倉鼠,挑戰實驗,80316662,681169,0.85,15,2023-07-03,Pets Grow,429000,Hamster Maze Escape 😍,倉鼠迷宮大逃脫,False,https://www.youtube.com/shorts/jOGbBPw7vNI
兔鼠倉鼠,可愛日常,77185347,881874,1.14,17,2024-03-28,Harris Smith,225000,Mice with their babies are the cutest animals!  #babyanimals #animals,老鼠媽媽帶寶寶超療癒,False,https://www.youtube.com/shorts/UKvNzG-bp_E
兔鼠倉鼠,搞笑意外,74958019,3057832,4.08,51,2023-01-16,NichLmao,42100000,Buying MY GIRLFRIEND A HAMSTER?! (Prank) #shorts,送女友倉鼠的整人計畫,False,https://www.youtube.com/shorts/RM1-269NFYE
兔鼠倉鼠,可愛日常,73612846,,,6,2025-02-16,wow videos,128000,Cute baby rabbit 😱😱 #rabbit #khargosh #bunny #shorts,超萌小兔子現身,False,https://www.youtube.com/shorts/al1CX9jWH0c
兔鼠倉鼠,搞笑意外,68237686,653148,0.96,37,2025-11-21,Pets Rankings,110000,Ranking The Funniest Hamster Moments | Pets Rankings #shorts #ranking #hamster #funny,倉鼠爆笑瞬間大排名,False,https://www.youtube.com/shorts/vbP8rdI-cHQ
兔鼠倉鼠,救援感人,64131345,609334,0.95,28,2025-05-06,Hublot Baggins,6430000,This man saves rabbit friend ❤️ #shorts,男子伸手救回兔子朋友,False,https://www.youtube.com/shorts/Agmy5xPBYgs
兔鼠倉鼠,搞笑意外,63906362,913414,1.43,9,2024-09-03,Channing Roach,95700,DON’T GRAB THE SQUIRRELS!! 🐿️🥜,千萬別伸手去抓松鼠,False,https://www.youtube.com/shorts/slj4Q-pUT-U
兔鼠倉鼠,救援感人,61424389,1064767,1.73,18,2025-02-18,Petipoki,649000,Best gift for her is… #emotional #petlossgrief #memorial #pets #griefislove #hamsters #cute,給離開的牠最後一份禮物,False,https://www.youtube.com/shorts/nzr9yrCydk8
兔鼠倉鼠,可愛日常,57161222,660529,1.16,7,2026-02-01,Bob the Bear,72100,What Hamster Relaxation Actually Looks Like,倉鼠放鬆時長這樣,False,https://www.youtube.com/shorts/aj25n9zMdrY
兔鼠倉鼠,搞笑意外,57027672,74243,0.13,5,2025-04-22,Villagegear,6230000,IRL Loot Drop! ✨ Momma Rabbit Activated Bundle Spawn! 😂🐇 #cuteanimals #funny #gaming  #satisfying,兔媽媽現實版掉寶了,False,https://www.youtube.com/shorts/k8E8WhP0W2w
兔鼠倉鼠,ASMR療癒,56338673,1400121,2.49,15,2024-06-29,Thành Tâm Farm,261000,#rabbiteating #rabbit #cute #cuteanimals #pet #pets #short #shorts,兔子吃東西的療癒聲,False,https://www.youtube.com/shorts/iq9rTDa2sY0
兔鼠倉鼠,救援感人,55720344,1204427,2.16,18,2024-12-15,Petipoki,649000,She miss Toby very much so I gave this to her. 😭 #hamsters #rip #memorablemoments,牠很想念 Toby，我給了牠這個,False,https://www.youtube.com/shorts/sytBcheBhHA
兔鼠倉鼠,知識科普,54385039,770810,1.42,57,2025-05-26,Jakmelly,4130000,Kelinci yang tidak pernah berhenti beranak,這隻兔子生小孩生不停,False,https://www.youtube.com/shorts/68KlYgCEtNg
兔鼠倉鼠,搞笑意外,53427675,776986,1.45,47,2023-04-12,Jerry Piko ,2370000,Kelinci ini Emosi ketika dia tahu Aku makan Sate!! #ngeshortsdulu,兔子發現我在吃沙嗲後暴怒,False,https://www.youtube.com/shorts/WZOT61dcoPQ
兔鼠倉鼠,救援感人,52447944,259061,0.49,21,2025-07-19,Queen OF Hell,71200,Badmash Gunnu is no more 🥺 #pet #petlove #hamster #mice #sad #fyp,調皮的倉鼠 Gunnu 走了,False,https://www.youtube.com/shorts/0Z8ACcZKQhA
兔鼠倉鼠,可愛日常,52246467,1569282,3.0,21,2023-04-16,Guinutil,2660000,Easter Bunny,復活節兔子現身,False,https://www.youtube.com/shorts/o3NXirGNsgY
兔鼠倉鼠,知識科普,52152633,1578764,3.03,26,2022-04-14,Zack D. Films,28000000,Creepy Giant Bunny EXPLAINED 😱 (decomposing),詭異巨兔的真相解密,True,https://www.youtube.com/shorts/KTMhAyNvTJU
兔鼠倉鼠,救援感人,51181502,483890,0.95,12,2024-09-03,兔子警官,12600000,The rabbit's foot was almost crushed#Short #Officer Rabbit #angel,兔子的腳差點被壓斷,False,https://www.youtube.com/shorts/jXbG0s9KdgQ
野生動物,挑戰實驗,1025975602,29695654,2.89,38,2023-05-01,MrBeast,512000000,Would You Pet a Cheetah in Africa?,你敢伸手摸獵豹嗎,False,https://www.youtube.com/shorts/8kggT2ej-lo
野生動物,挑戰實驗,772408629,6848006,0.89,46,2026-05-05,MrBeast,512000000,Guess The Animal,猜出這是什麼動物,False,https://www.youtube.com/shorts/rqsRdfdN4uI
野生動物,挑戰實驗,736380804,17906079,2.43,39,2024-07-19,MrBeast,512000000,"Spot The Fake Animal For $10,000",找出假動物就賺一萬美金,False,https://www.youtube.com/shorts/8bTQMDM4qvY
野生動物,恐怖驚嚇,547949851,5559567,1.01,25,2025-05-01,Sohail big animals ,1200000,Food time 😱😡#lion #tiger #zoo #animals #wildliferescue  #lion #sohailbiganimals #shortvideo,獅虎搶食的驚人瞬間,False,https://www.youtube.com/shorts/cJFPNrnkNNs
野生動物,挑戰實驗,543407300,6582917,1.21,53,2026-01-06,MrBeast,512000000,Guess the Animal,猜猜這隻動物是什麼,False,https://www.youtube.com/shorts/mktYW177p6U
野生動物,救援感人,314569135,,,27,2024-08-16,Ak Ultra,18800000,THIS Giant Elephant Crying 🥺🐘|,巨象居然當場落淚,False,https://www.youtube.com/shorts/B5E3J9Eog9Y
野生動物,可愛日常,259074169,1917851,0.74,9,2024-02-11,San Antonio Zoo,666000,Baby kangaroo is peeking out of the pouch 🥰🦘 #animals #cuteanimals #shorts,小袋鼠從育兒袋探出頭,False,https://www.youtube.com/shorts/6pRNg7Z-4QU
野生動物,恐怖驚嚇,257512870,1175936,0.46,20,2025-07-31,Nikita Agrawal,4430000,देखो Raanya कैसे Tiger से बचके भागी 🐅🏃‍♀️ #tiger #trendingshorts #raanya,看小女孩怎麼逃離老虎,False,https://www.youtube.com/shorts/H9fMEpWI0mg
野生動物,搞笑意外,241178665,7019543,2.91,41,2021-11-25,Corbin Maxey,5330000,How The Animals Eat On Thanksgiving 😋🦃 #shorts #thanksgiving,感恩節動物們怎麼吃大餐,False,https://www.youtube.com/shorts/ztyX1airkPg
野生動物,其他,231212229,3581977,1.55,14,2023-11-06,dreams followers,701000,what a scary chasing. the fox want to hunt squirrel #campinglife #bushcraft #nature #naturecamping,狐狸緊追松鼠的驚險追逐,False,https://www.youtube.com/shorts/wNMl_7YRCJQ
野生動物,挑戰實驗,226005581,3246518,1.44,45,2026-04-17,MrBeast,,Guess The Animal,猜中這隻動物就有獎金,False,https://www.youtube.com/shorts/mFWpUx3FiyU
野生動物,搞笑意外,220999976,3083018,1.4,16,2021-06-21,Landon Scherr,1500000,Elephant Steals my Watermelon ! #SHORTS,大象直接搶走我的西瓜,False,https://www.youtube.com/shorts/ig622-8faEw
野生動物,恐怖驚嚇,198697585,914344,0.46,8,2024-11-06,Minaz Shaikh,13800000,"King Kong , Dinosaur 🦖 , Crocodile 🐊 & Ostrich 😱 #shorts",金剛恐龍鱷魚同時出現,True,https://www.youtube.com/shorts/NXqy3ZjSHYY
野生動物,可愛日常,194073977,4554600,2.35,20,2023-10-05,TyAmongAnimals,2470000,Which of the animals like hugs? #animalsofyoutube #animals #awesomeanimals,哪些動物其實喜歡被抱？,False,https://www.youtube.com/shorts/yyv2rlZa3Nw
野生動物,知識科普,189027009,4131425,2.19,13,2023-04-30,Myrtle Beach Safari,2340000,"The worlds largest cat. Guinness, book of world records three times.  Liger MyrtleBeachSafari",金氏紀錄世界最大貓科動物,False,https://www.youtube.com/shorts/gxC1dF404q8
野生動物,可愛日常,184829843,1202338,0.65,21,2025-09-14,isuru Speedy,83100,Elephant Eat Watermelon 🍉🐘,大象一口吞下整顆西瓜,False,https://www.youtube.com/shorts/f5rkG9H_xZw
野生動物,挑戰實驗,183776979,3800708,2.07,19,2023-07-14,The Shepard Family,813000,Can Dior jump over the door? #shortsviral #servals #love #viral  #youtubeshorts #shorts #shortvideo,藪貓跳得過這道門嗎？,False,https://www.youtube.com/shorts/VSSSbP9aPes
野生動物,救援感人,182410388,,,18,2024-12-24,m_ahmed_b,8000000,Cute Elephant Crying 😭❤️|,小象哭了看得人好心疼,False,https://www.youtube.com/shorts/_whiTqwgikc
野生動物,搞笑意外,161651533,2862485,1.77,9,2022-04-06,Bilall cooking,500000,Me At The Zoo | Bilall Cooking,重現史上第一支 YouTube,False,https://www.youtube.com/shorts/6nm-RGRL-VY
野生動物,知識科普,154578783,430252,0.28,8,2025-04-02,Anju Yadav,262000,Patthar ka anda deta hai #zoo#animals #pets #animallover #petlover #lion #burjkhalifa,這動物竟然會下石頭蛋,False,https://www.youtube.com/shorts/I3hnN6gVQOw
野生動物,搞笑意外,139980164,740352,0.53,19,2026-06-24,Ankit show,119000,Aasman se panda 🐼 #shorts,天上掉下一隻熊貓,False,https://www.youtube.com/shorts/S3CYyFYQtmg
